[17:26:24] IP:124.20.22.79 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:18] IP:181.133.154.183 | MEDIUM | Brute_Force_Pattern
[17:27:18] IP:64.62.187.17 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:18] IP:140.210.184.89 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:18] IP:218.170.50.75 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:18] IP:125.200.224.173 | CRITICAL | Command_Injection
[17:27:18] IP:215.126.106.77 | CRITICAL | Command_Injection
[17:27:18] IP:196.247.33.212 | CRITICAL | Log4Shell
[17:27:18] IP:184.166.176.135 | HIGH | SQL_Injection
[17:27:18] IP:83.139.65.16 | MEDIUM | Brute_Force_Pattern
[17:27:18] IP:161.215.221.76 | HIGH | XSS_Attack
[17:27:18] IP:190.185.145.10 | HIGH | SQL_Injection
[17:27:18] IP:64.147.163.10 | MEDIUM | Brute_Force_Pattern
[17:27:18] IP:22.75.51.244 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:18] IP:157.232.193.241 | HIGH | SQL_Injection
[17:27:18] IP:60.46.69.100 | HIGH | SQL_Injection
[17:27:18] IP:109.248.159.86 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:18] IP:125.17.20.82 | HIGH | SQL_Injection
[17:27:18] IP:131.28.57.175 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:18] IP:168.17.136.87 | CRITICAL | Command_Injection
[17:27:18] IP:212.149.29.127 | HIGH | XSS_Attack
[17:27:18] IP:182.31.161.119 | CRITICAL | Command_Injection
[17:27:18] IP:174.118.107.137 | CRITICAL | Log4Shell
[17:27:18] IP:134.81.63.197 | HIGH | XSS_Attack
[17:27:18] IP:65.166.3.77 | CRITICAL | Command_Injection
[17:27:18] IP:100.241.178.80 | CRITICAL | Log4Shell
[17:27:18] IP:161.25.245.29 | HIGH | SQL_Injection
[17:27:19] IP:125.160.141.47 | CRITICAL | Log4Shell
[17:27:19] IP:91.195.24.53 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:19] IP:85.112.17.149 | CRITICAL | Log4Shell
[17:27:19] IP:41.94.212.97 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:19] IP:56.130.220.106 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:74.63.186.77 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:156.43.125.72 | CRITICAL | Command_Injection
[17:27:19] IP:99.123.213.217 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:19] IP:203.153.162.120 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:19] IP:140.163.55.114 | CRITICAL | Command_Injection
[17:27:19] IP:167.211.113.107 | HIGH | SQL_Injection
[17:27:19] IP:139.175.148.132 | CRITICAL | Command_Injection
[17:27:19] IP:169.56.213.80 | HIGH | XSS_Attack
[17:27:19] IP:42.41.7.88 | HIGH | XSS_Attack
[17:27:19] IP:71.131.1.170 | HIGH | SQL_Injection
[17:27:19] IP:128.249.82.50 | CRITICAL | Log4Shell
[17:27:19] IP:217.191.193.82 | CRITICAL | Command_Injection
[17:27:19] IP:220.38.197.170 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:19] IP:61.26.179.152 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:220.4.75.197 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:79.102.135.54 | CRITICAL | Log4Shell
[17:27:19] IP:17.14.132.15 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:156.10.57.80 | CRITICAL | Command_Injection
[17:27:19] IP:41.17.153.170 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:46.135.59.180 | HIGH | SQL_Injection
[17:27:19] IP:138.57.33.151 | HIGH | SQL_Injection
[17:27:19] IP:46.247.161.78 | MEDIUM | Brute_Force_Pattern
[17:27:19] IP:168.49.156.191 | HIGH | SQL_Injection
[17:27:19] IP:34.201.41.2 | HIGH | SQL_Injection
[17:27:20] IP:36.165.233.122 | CRITICAL | Command_Injection
[17:27:20] IP:46.240.33.9 | HIGH | SQL_Injection
[17:27:20] IP:106.184.48.16 | CRITICAL | Command_Injection
[17:27:20] IP:140.93.14.80 | MEDIUM | Brute_Force_Pattern
[17:27:20] IP:59.205.89.23 | CRITICAL | Command_Injection
[17:27:20] IP:28.87.102.200 | CRITICAL | Command_Injection
[17:27:20] IP:54.13.9.245 | HIGH | SQL_Injection
[17:27:20] IP:203.42.61.121 | CRITICAL | Log4Shell
[17:27:20] IP:68.195.64.217 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:20] IP:211.13.103.230 | CRITICAL | Log4Shell
[17:27:20] IP:212.128.106.177 | CRITICAL | Command_Injection
[17:27:20] IP:17.178.122.159 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:20] IP:49.93.83.70 | HIGH | XSS_Attack
[17:27:20] IP:94.249.21.142 | CRITICAL | Command_Injection
[17:27:20] IP:108.155.230.81 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:20] IP:119.97.190.145 | MEDIUM | Brute_Force_Pattern
[17:27:20] IP:19.186.117.211 | HIGH | XSS_Attack
[17:27:20] IP:212.188.222.64 | CRITICAL | Log4Shell
[17:27:20] IP:35.98.141.50 | MEDIUM | Brute_Force_Pattern
[17:27:20] IP:29.25.168.241 | HIGH | SQL_Injection
[17:27:20] IP:48.96.226.140 | HIGH | XSS_Attack
[17:27:20] IP:48.40.18.179 | HIGH | SQL_Injection
[17:27:20] IP:105.189.205.189 | MEDIUM | Brute_Force_Pattern
[17:27:20] IP:27.148.199.38 | HIGH | SQL_Injection
[17:27:20] IP:185.23.220.38 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:21] IP:204.27.179.21 | HIGH | SQL_Injection
[17:27:21] IP:70.193.82.214 | HIGH | XSS_Attack
[17:27:21] IP:23.235.145.161 | HIGH | SQL_Injection
[17:27:21] IP:113.161.150.29 | CRITICAL | Log4Shell
[17:27:21] IP:171.197.171.12 | HIGH | SQL_Injection
[17:27:21] IP:147.149.86.101 | CRITICAL | Log4Shell
[17:27:21] IP:161.179.165.143 | MEDIUM | Brute_Force_Pattern
[17:27:21] IP:57.68.246.29 | HIGH | SQL_Injection
[17:27:21] IP:18.137.20.229 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:21] IP:112.123.27.201 | CRITICAL | Log4Shell
[17:27:21] IP:38.64.62.182 | HIGH | SQL_Injection
[17:27:21] IP:100.25.202.19 | HIGH | SQL_Injection
[17:27:21] IP:101.47.112.99 | MEDIUM | Brute_Force_Pattern
[17:27:21] IP:41.25.233.108 | CRITICAL | Command_Injection
[17:27:21] IP:141.85.226.244 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:21] IP:85.8.106.240 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:21] IP:63.4.128.16 | CRITICAL | Command_Injection
[17:27:21] IP:83.167.224.56 | HIGH | SQL_Injection
[17:27:21] IP:36.7.137.190 | CRITICAL | Command_Injection
[17:27:21] IP:196.236.122.180 | HIGH | SQL_Injection
[17:27:21] IP:87.115.200.184 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:21] IP:69.216.214.9 | HIGH | XSS_Attack
[17:27:21] IP:170.85.12.225 | HIGH | XSS_Attack
[17:27:21] IP:78.144.179.26 | HIGH | SQL_Injection
[17:27:21] IP:210.145.239.214 | HIGH | SQL_Injection
[17:27:21] IP:121.98.120.82 | CRITICAL | Log4Shell
[17:27:21] IP:16.218.83.201 | CRITICAL | Command_Injection
[17:27:21] IP:22.73.170.177 | CRITICAL | Command_Injection
[17:27:22] IP:209.94.121.180 | CRITICAL | Log4Shell
[17:27:22] IP:53.148.177.46 | HIGH | SQL_Injection
[17:27:22] IP:155.149.50.195 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:22] IP:197.25.87.125 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:22] IP:122.219.207.32 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:22] IP:29.35.106.125 | CRITICAL | Command_Injection
[17:27:22] IP:29.83.114.23 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:22] IP:84.227.80.67 | HIGH | SQL_Injection
[17:27:22] IP:189.99.78.123 | CRITICAL | Command_Injection
[17:27:22] IP:94.229.3.173 | CRITICAL | Log4Shell
[17:27:22] IP:71.154.96.77 | CRITICAL | Command_Injection
[17:27:22] IP:182.123.123.199 | HIGH | SQL_Injection
[17:27:22] IP:92.155.101.217 | CRITICAL | Command_Injection
[17:27:22] IP:214.226.223.80 | HIGH | SQL_Injection
[17:27:22] IP:108.64.164.162 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:22] IP:160.183.112.41 | CRITICAL | Command_Injection
[17:27:22] IP:24.75.27.184 | HIGH | SQL_Injection
[17:27:22] IP:122.27.36.151 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:22] IP:69.175.28.139 | MEDIUM | Brute_Force_Pattern
[17:27:22] IP:17.33.158.98 | CRITICAL | Command_Injection
[17:27:22] IP:120.59.141.75 | HIGH | SQL_Injection
[17:27:22] IP:66.76.170.164 | HIGH | SQL_Injection
[17:27:22] IP:83.121.147.124 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:22] IP:99.111.119.155 | HIGH | XSS_Attack
[17:27:22] IP:46.150.237.15 | HIGH | XSS_Attack
[17:27:22] IP:44.37.133.22 | HIGH | SQL_Injection
[17:27:23] IP:136.147.183.140 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:23] IP:164.30.208.93 | HIGH | SQL_Injection
[17:27:23] IP:69.129.133.106 | CRITICAL | Command_Injection
[17:27:23] IP:13.71.143.62 | MEDIUM | Brute_Force_Pattern
[17:27:23] IP:200.54.236.13 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:23] IP:81.229.172.9 | HIGH | SQL_Injection
[17:27:23] IP:121.227.138.150 | CRITICAL | Command_Injection
[17:27:23] IP:48.29.201.150 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:23] IP:189.249.175.153 | MEDIUM | Brute_Force_Pattern
[17:27:23] IP:53.91.137.48 | HIGH | SQL_Injection
[17:27:23] IP:34.161.59.59 | HIGH | SQL_Injection
[17:27:23] IP:185.157.52.131 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:23] IP:122.133.176.79 | HIGH | SQL_Injection
[17:27:23] IP:93.95.177.173 | HIGH | SQL_Injection
[17:27:23] IP:69.89.246.247 | MEDIUM | Brute_Force_Pattern
[17:27:23] IP:54.147.218.249 | HIGH | SQL_Injection
[17:27:23] IP:200.108.114.86 | CRITICAL | Command_Injection
[17:27:23] IP:166.19.26.27 | HIGH | XSS_Attack
[17:27:23] IP:140.223.168.208 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:23] IP:125.55.33.248 | MEDIUM | Brute_Force_Pattern
[17:27:23] IP:103.159.16.83 | HIGH | XSS_Attack
[17:27:23] IP:194.237.249.75 | HIGH | SQL_Injection
[17:27:23] IP:177.21.187.102 | HIGH | SQL_Injection
[17:27:23] IP:131.166.235.138 | MEDIUM | Brute_Force_Pattern
[17:27:23] IP:47.76.236.219 | CRITICAL | Log4Shell
[17:27:23] IP:22.211.29.136 | CRITICAL | Log4Shell
[17:27:23] IP:188.9.167.4 | CRITICAL | Command_Injection
[17:27:23] IP:196.240.217.99 | CRITICAL | Log4Shell
[17:27:24] IP:95.28.75.194 | MEDIUM | Brute_Force_Pattern
[17:27:24] IP:141.190.195.137 | CRITICAL | Command_Injection
[17:27:24] IP:219.239.6.88 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:24] IP:132.36.95.53 | CRITICAL | Command_Injection
[17:27:24] IP:186.123.229.207 | HIGH | SQL_Injection
[17:27:24] IP:66.175.9.214 | MEDIUM | Brute_Force_Pattern
[17:27:24] IP:14.149.9.19 | HIGH | SQL_Injection
[17:27:24] IP:211.37.83.174 | CRITICAL | Command_Injection
[17:27:24] IP:39.227.53.3 | HIGH | SQL_Injection
[17:27:24] IP:71.48.21.82 | CRITICAL | Command_Injection
[17:27:24] IP:189.195.45.134 | HIGH | SQL_Injection
[17:27:24] IP:200.37.108.155 | CRITICAL | Command_Injection
[17:27:24] IP:166.209.111.180 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:24] IP:113.83.194.195 | CRITICAL | Command_Injection
[17:27:24] IP:24.97.26.191 | HIGH | SQL_Injection
[17:27:24] IP:176.66.118.103 | HIGH | SQL_Injection
[17:27:24] IP:74.209.236.87 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:24] IP:44.228.134.176 | HIGH | SQL_Injection
[17:27:24] IP:194.33.208.185 | CRITICAL | Command_Injection
[17:27:26] IP:11.30.167.58 | MEDIUM | Brute_Force_Pattern
[17:27:26] IP:80.151.215.14 | HIGH | SQL_Injection
[17:27:26] IP:160.53.157.176 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:26] IP:120.59.234.139 | HIGH | XSS_Attack
[17:27:26] IP:164.93.8.187 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:26] IP:135.213.43.225 | MEDIUM | Brute_Force_Pattern
[17:27:26] IP:135.145.78.25 | CRITICAL | Log4Shell
[17:27:26] IP:99.180.179.74 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:26] IP:91.127.167.71 | MEDIUM | Brute_Force_Pattern
[17:27:26] IP:150.114.125.23 | HIGH | SQL_Injection
[17:27:26] IP:65.230.38.141 | HIGH | XSS_Attack
[17:27:26] IP:144.90.74.34 | HIGH | SQL_Injection
[17:27:27] IP:201.26.150.105 | MEDIUM | Brute_Force_Pattern
[17:27:26] IP:210.135.112.163 | HIGH | SQL_Injection
[17:27:27] IP:131.167.122.164 | HIGH | SQL_Injection
[17:27:27] IP:220.45.129.73 | CRITICAL | Command_Injection
[17:27:27] IP:97.87.16.43 | HIGH | SQL_Injection
[17:27:27] IP:175.112.17.10 | HIGH | SQL_Injection
[17:27:27] IP:139.143.127.112 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:27] IP:204.245.138.24 | CRITICAL | Command_Injection
[17:27:27] IP:100.99.51.112 | MEDIUM | Brute_Force_Pattern
[17:27:27] IP:204.52.1.52 | HIGH | SQL_Injection
[17:27:27] IP:21.215.207.35 | HIGH | SQL_Injection
[17:27:27] IP:211.144.6.242 | CRITICAL | Command_Injection
[17:27:27] IP:29.232.213.217 | CRITICAL | Command_Injection
[17:27:27] IP:162.13.200.86 | CRITICAL | Command_Injection
[17:27:27] IP:152.53.41.233 | HIGH | SQL_Injection
[17:27:27] IP:43.149.120.87 | CRITICAL | Log4Shell
[17:27:27] IP:53.101.134.243 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:27] IP:151.68.230.191 | CRITICAL | Command_Injection
[17:27:27] IP:214.146.69.76 | HIGH | SQL_Injection
[17:27:27] IP:39.231.184.111 | CRITICAL | Log4Shell
[17:27:27] IP:45.42.242.24 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:27] IP:17.195.238.103 | HIGH | SQL_Injection
[17:27:27] IP:159.205.238.122 | HIGH | SQL_Injection
[17:27:27] IP:205.236.60.146 | CRITICAL | Command_Injection
[17:27:27] IP:70.83.160.36 | HIGH | XSS_Attack
[17:27:27] IP:104.170.84.54 | CRITICAL | Log4Shell
[17:27:27] IP:79.230.126.240 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:28] IP:153.87.16.80 | CRITICAL | Command_Injection
[17:27:28] IP:101.139.84.192 | HIGH | SQL_Injection
[17:27:28] IP:183.115.4.211 | HIGH | SQL_Injection
[17:27:28] IP:126.227.208.237 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:177.203.177.236 | CRITICAL | Command_Injection
[17:27:28] IP:85.199.114.188 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:132.195.61.175 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:203.142.36.88 | CRITICAL | Command_Injection
[17:27:28] IP:176.213.82.190 | CRITICAL | Command_Injection
[17:27:28] IP:34.197.188.22 | CRITICAL | Command_Injection
[17:27:28] IP:169.100.85.245 | HIGH | XSS_Attack
[17:27:28] IP:218.123.66.154 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:28] IP:217.114.236.114 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:140.182.157.35 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:45.51.40.250 | HIGH | SQL_Injection
[17:27:28] IP:107.85.108.69 | CRITICAL | Command_Injection
[17:27:28] IP:136.58.188.222 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:28] IP:19.186.245.204 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:155.182.96.118 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:28] IP:58.45.33.46 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:28] IP:106.228.182.13 | HIGH | SQL_Injection
[17:27:28] IP:180.121.11.101 | CRITICAL | Command_Injection
[17:27:28] IP:125.178.58.224 | CRITICAL | Command_Injection
[17:27:28] IP:73.181.5.32 | MEDIUM | Brute_Force_Pattern
[17:27:28] IP:111.63.242.77 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:28] IP:175.49.117.143 | HIGH | SQL_Injection
[17:27:29] IP:40.171.11.24 | HIGH | SQL_Injection
[17:27:29] IP:195.119.96.97 | HIGH | XSS_Attack
[17:27:29] IP:96.227.188.68 | CRITICAL | Command_Injection
[17:27:29] IP:30.241.51.15 | HIGH | SQL_Injection
[17:27:29] IP:139.127.233.140 | CRITICAL | Log4Shell
[17:27:29] IP:33.105.244.232 | MEDIUM | Brute_Force_Pattern
[17:27:29] IP:83.162.184.90 | HIGH | SQL_Injection
[17:27:29] IP:90.49.208.81 | MEDIUM | Brute_Force_Pattern
[17:27:29] IP:13.185.120.94 | HIGH | XSS_Attack
[17:27:29] IP:167.135.46.137 | HIGH | SQL_Injection
[17:27:29] IP:154.66.95.235 | CRITICAL | Log4Shell
[17:27:29] IP:109.218.191.30 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:29] IP:95.11.77.199 | HIGH | XSS_Attack
[17:27:29] IP:79.212.58.139 | HIGH | SQL_Injection
[17:27:29] IP:34.68.166.145 | HIGH | SQL_Injection
[17:27:29] IP:55.115.122.115 | CRITICAL | Log4Shell
[17:27:29] IP:155.112.180.167 | CRITICAL | Command_Injection
[17:27:29] IP:97.74.245.19 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:29] IP:101.91.244.220 | HIGH | SQL_Injection
[17:27:29] IP:109.103.119.28 | HIGH | XSS_Attack
[17:27:29] IP:219.6.48.211 | MEDIUM | Brute_Force_Pattern
[17:27:29] IP:187.196.173.40 | CRITICAL | Log4Shell
[17:27:29] IP:37.246.209.226 | MEDIUM | Brute_Force_Pattern
[17:27:29] IP:96.186.5.32 | CRITICAL | Command_Injection
[17:27:30] IP:170.106.130.129 | MEDIUM | Brute_Force_Pattern
[17:27:29] IP:61.44.67.98 | CRITICAL | Log4Shell
[17:27:30] IP:15.110.217.49 | CRITICAL | Command_Injection
[17:27:30] IP:113.201.240.180 | HIGH | SQL_Injection
[17:27:30] IP:70.146.134.21 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:48.245.242.3 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:147.102.158.63 | CRITICAL | Command_Injection
[17:27:30] IP:77.74.195.88 | CRITICAL | Log4Shell
[17:27:30] IP:33.204.155.52 | HIGH | SQL_Injection
[17:27:30] IP:89.230.61.222 | CRITICAL | Command_Injection
[17:27:30] IP:214.238.12.233 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:17.6.187.200 | HIGH | XSS_Attack
[17:27:30] IP:219.71.236.3 | HIGH | XSS_Attack
[17:27:30] IP:133.43.227.200 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:30] IP:99.183.176.159 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:61.87.167.115 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:30] IP:176.142.186.145 | CRITICAL | Command_Injection
[17:27:30] IP:193.170.21.143 | HIGH | SQL_Injection
[17:27:30] IP:211.89.21.159 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:30] IP:40.121.150.223 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:192.60.238.119 | HIGH | SQL_Injection
[17:27:30] IP:217.98.170.115 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:63.104.80.176 | HIGH | SQL_Injection
[17:27:30] IP:30.65.129.79 | MEDIUM | Brute_Force_Pattern
[17:27:30] IP:189.186.226.235 | CRITICAL | Log4Shell
[17:27:30] IP:36.41.97.202 | CRITICAL | Command_Injection
[17:27:31] IP:138.120.128.152 | MEDIUM | Brute_Force_Pattern
[17:27:31] IP:133.24.99.100 | CRITICAL | Log4Shell
[17:27:31] IP:70.185.132.197 | HIGH | SQL_Injection
[17:27:31] IP:116.164.212.242 | HIGH | SQL_Injection
[17:27:31] IP:218.32.80.62 | HIGH | SQL_Injection
[17:27:31] IP:186.242.199.79 | HIGH | SQL_Injection
[17:27:31] IP:69.18.93.196 | HIGH | SQL_Injection
[17:27:31] IP:121.142.49.208 | HIGH | SQL_Injection
[17:27:31] IP:147.249.27.184 | CRITICAL | Command_Injection
[17:27:31] IP:55.30.52.85 | MEDIUM | Brute_Force_Pattern
[17:27:31] IP:51.85.218.89 | CRITICAL | Command_Injection
[17:27:31] IP:68.126.79.122 | HIGH | XSS_Attack
[17:27:31] IP:126.160.21.72 | CRITICAL | Log4Shell
[17:27:31] IP:125.68.2.111 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:31] IP:53.212.10.127 | CRITICAL | Log4Shell
[17:27:31] IP:61.116.170.109 | CRITICAL | Command_Injection
[17:27:31] IP:186.225.21.149 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:31] IP:46.9.210.186 | CRITICAL | Log4Shell
[17:27:32] IP:208.225.183.151 | CRITICAL | Log4Shell
[17:27:32] IP:184.9.129.87 | CRITICAL | Command_Injection
[17:27:32] IP:110.144.24.93 | CRITICAL | Log4Shell
[17:27:32] IP:39.17.147.58 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:32] IP:25.46.153.230 | HIGH | SQL_Injection
[17:27:32] IP:57.127.180.90 | HIGH | SQL_Injection
[17:27:32] IP:101.170.183.110 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:32] IP:135.66.156.79 | HIGH | SQL_Injection
[17:27:32] IP:32.184.52.184 | CRITICAL | Command_Injection
[17:27:32] IP:183.242.169.247 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:32] IP:97.232.42.5 | MEDIUM | Brute_Force_Pattern
[17:27:32] IP:187.99.239.175 | CRITICAL | Command_Injection
[17:27:32] IP:203.237.87.120 | CRITICAL | Command_Injection
[17:27:32] IP:130.117.214.189 | MEDIUM | Brute_Force_Pattern
[17:27:32] IP:150.134.43.80 | CRITICAL | Command_Injection
[17:27:32] IP:41.63.69.106 | CRITICAL | Command_Injection
[17:27:32] IP:144.136.101.82 | HIGH | XSS_Attack
[17:27:32] IP:203.197.4.8 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:32] IP:187.4.79.134 | CRITICAL | Log4Shell
[17:27:32] IP:125.200.145.178 | MEDIUM | Brute_Force_Pattern
[17:27:32] IP:158.33.138.149 | CRITICAL | Log4Shell
[17:27:32] IP:127.31.202.185 | HIGH | XSS_Attack
[17:27:32] IP:14.147.149.108 | CRITICAL | Command_Injection
[17:27:32] IP:26.157.212.195 | CRITICAL | Log4Shell
[17:27:32] IP:133.117.131.184 | HIGH | SQL_Injection
[17:27:33] IP:185.156.70.26 | HIGH | SQL_Injection
[17:27:33] IP:177.163.88.74 | HIGH | XSS_Attack
[17:27:33] IP:28.220.17.64 | CRITICAL | Log4Shell
[17:27:33] IP:185.91.101.145 | MEDIUM | Brute_Force_Pattern
[17:27:33] IP:78.150.208.191 | CRITICAL | Log4Shell
[17:27:33] IP:59.80.128.44 | CRITICAL | SQL_Injection + XSS_Attack
[17:27:33] IP:115.221.117.140 | CRITICAL | Log4Shell
[17:27:33] IP:163.76.20.193 | MEDIUM | Brute_Force_Pattern
[17:27:33] IP:174.30.67.184 | CRITICAL | Command_Injection
[17:27:33] IP:175.34.72.173 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:33] IP:38.244.207.133 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:33] IP:117.157.124.38 | HIGH | SQL_Injection
[17:27:33] IP:28.63.233.168 | CRITICAL | Command_Injection
[17:27:33] IP:150.173.185.146 | CRITICAL | Command_Injection
[17:27:33] IP:196.128.53.154 | CRITICAL | Command_Injection
[17:27:34] IP:93.245.40.223 | MEDIUM | Brute_Force_Pattern
[17:27:34] IP:123.76.143.154 | HIGH | XSS_Attack
[17:27:33] IP:215.169.95.83 | CRITICAL | Command_Injection
[17:27:34] IP:146.80.203.201 | CRITICAL | Log4Shell
[17:27:34] IP:58.153.81.47 | CRITICAL | Log4Shell
[17:27:34] IP:121.55.24.132 | CRITICAL | Log4Shell
[17:27:34] IP:118.12.145.159 | HIGH | SQL_Injection
[17:27:34] IP:99.84.175.124 | MEDIUM | Brute_Force_Pattern
[17:27:34] IP:185.235.210.216 | HIGH | SQL_Injection
[17:27:34] IP:215.226.75.87 | HIGH | XSS_Attack
[17:27:34] IP:195.64.170.96 | HIGH | SQL_Injection
[17:27:34] IP:44.191.9.165 | HIGH | XSS_Attack
[17:27:34] IP:199.70.129.229 | CRITICAL | Log4Shell
[17:27:34] IP:125.225.127.206 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:27:34] IP:39.59.111.212 | CRITICAL | Command_Injection
